topic,feature,description,source_file,wave
technical,de_q23,Concern: receive adverts due to SHARE,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q24,Concern of others: participation in SHARE,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q25,Importance: Questions about health status,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q26,Importance: Questions about income,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q27,Importance: Questions about social contacts,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q28,Importance: Questions about hobbies,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q29,Expectations on life changes,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_q31,Further comments,sharew9_rel9-0-0_dropoff.sav,w9
technical,de_mode,Mode,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_K12,Knowledge of Estonian language,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b01,Mild cognitive impairment or dementia diagnoses or experiencing symptoms,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b02,Receiving of help for mild cognitive impairment or dementia,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_1,Who helped: social worker,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_2,Who helped: support group,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_3,Who helped: Memory Cafe,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_4,Who helped: dementia information and trust line,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_5,Who helped: personal counseling service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_6,"Who helped: family doctor, family nurse or a specialised doctor",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_7,Who helped: books or leaflets,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_8,Who helped: internet,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_91,Who helped: day care service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_92,Who helped: support person service for a relative,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_93,Who helped: support person service for a person with mild cognitive impairment,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_94,Who helped: home service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_95,Who helped: interval care,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_10,Who helped: family members or friends: experience counseling,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_11,Who helped: family members or friends: help with activities,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_12,Who helped: nursing home or receives inpatient nursing care,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_13,"Other medication, specify",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_14,"Other sources of help, specify",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_98,Who helped: refusal,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b03_99,Who helped: don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b04,Sufficiency of help,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_1,Help needed: social worker,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_2,Help needed: support group,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_3,Help needed: Memory Cafe,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_4,Help needed: personal counseling service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_5,Help needed: family doctor or family nurse,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_6,Help needed: books or leaflets,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_7,Help needed: Internet,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_81,Help needed: day center day care service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_82,Help needed support person for families,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_83,Help needed: support person service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_84,Help needed: home service,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_85,Help needed: interval care,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_9,Help needed: family members or friends: experience counseling,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_10,Help needed: family members or friends: help with activities,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_11,Help needed: service of a nursing home or in-patient nursing care,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_12,Help needed: medicines,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_13,"Help needed: other, please specify",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_98,Help needed: refusal,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b05_99,Help needed: don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_1,Reason no help: not needed/wanted,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_2,Reason no help: economic reasons,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_3,Reason no help: too busy,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_4,Reason no help: no information,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_5,Reason no help: activity limitations,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_6,Reason no help: lack of aid devices,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_7,Reason no help: lack of personal helper,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_8,Reason no help: bad health,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_9,Reason no help: lack of skills,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_10,Reason no help: diff. with accessing help provider,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_11,Reason no help: no one wants to help,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_12,Reason no help: shame to find help,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_13,Reason no help: don't want to be burden,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_14,Reason no help: don't believe in help,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_15,"Reason no help: other, please specify",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_98,Reason no help: refusal,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b06_99,Reason no help: don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_1,"Risk of sickness: no, not that old",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_2,"Risk of sickness: no, don't think so",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_3,"Risk of sickness: yes, threat for everyone",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_4,"Risk of sickness: yes, genetic predisposition",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_5,"Risk of sickness: yes, noticed signs",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_98,Risk of sickness: refusal,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_99,Risk of sickness: don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b07_5_specify_cod,Specification of signs of development mild cognitive impairment or dementia - co,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_1,"Prevention: no, can't be avoided",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_2,"Prevention: no, not necessary",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_3,"Prevention: no, don't know how",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_4,"Prevention: no, not feasible",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_5,"Prevention: no, no time",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_6,"Prevention: no, activity limitations",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_7,"Prevention: no, no aids available",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_8,"Prevention: no, bad health",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_9,"Prevention: yes, physically active",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_10,"Prevention: yes, solving crosswords",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_11,"Prevention: yes, brain stimulating tasks",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_12,"Prevention: yes, communication",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_13,"Prevention: yes, sleep",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_14,"Prevention: yes, conscious nutrition",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_15,"Prevention: yes, medicine",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_16,"Prevention: yes, food supplements",sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_98,Prevention: refusal,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_99,Prevention: don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b08_11_specify_cod,Specification of other brain stimulating tasks - coded,sharew9_rel9-0-0_dropoff.sav,w9
technical,ee_b09,Consent for linking,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i01_1,employment status,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i01_2,employment status again if two ticks in q1,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i01_3,year of part time retirement,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i01_4,year of full retirement,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i02,working capacity 0-10,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i03,desired age of retirement,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i04,amount of employment,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i05,amount of age discrimination,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i06,need for rehabilitation,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i07_1,physical rehab,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i07_2,mental rehab,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i07_3,professional rehab,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i08,participated in rehabilitation,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i09,currently retired?,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i10,progressive ageing work force,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i11,apply disability pension or similar,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i12,currently caregiver,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i13_1,caregiver for partner,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i13_2,caregiver for parent,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i13_3,caregiver for child,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i13_4,caregiver for other relative,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i13_5,caregiver for friend,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_1,financial uncertainty,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_2,time consumption,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_3,caregiver work life balance,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_4,personal strength,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_5,long term commitment,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_6,unpleasant nature,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_7,other,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i14_8,none,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i15,fear of violence,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i16,fear impacting life quality,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_1,communication to one another,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_2,understading,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_3,physical closeness,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_4,partner appreciates,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_5,love for one another,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_6,feeling of togetherness,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_7,support from partner,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_8,thinking about breakup,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_9,satisfaction economic issues,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i17_10,satisfaction time spent together,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_1,fight chores,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_2,fight money,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_3,fight free time,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_4,fight sexual life,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_5,fight unfaithfulness or jealousy,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_6,fight friends,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_7,fight children,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_8,fight my relatives,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_9,fight partner's relatives,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_10,fight divorce or blended families,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_11,fight alcohol or substances,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_12,fight own work,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_13,fight partner's work,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_14,fight own retirement,sharew9_rel9-0-0_dropoff.sav,w9
technical,fi_i18_15,fight partner's retirement,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do01_ald,Health care expenditure fully covered by the National Health Fund (ALD scheme),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do02_sup,Supplementary health insurance (SHI),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do03_emp,SHI provided by employer,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do04_css,Free/Subsidized supplementary health insurance coverage (CSS),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_CMUCpast,Last 5 years - Free SHI coverage (CMUC),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_ACSpast,Last 5 years - Subsidized SHI suscription (ACS),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_CSSpast,Last 5 years - Free/Subsidized SHI coverage (CSS),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_SHIcollpast,Last 5 years - Collective SHI,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_SHIindivpast,Last 5 years - Individual SHI,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_SHInopast,Last 5 years - No SHI at all,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do05_SHIotherpast,Last 5 years - Other helps for healthcare coverage,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do06_pay,SHI premium amount,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do06_per,SHI premium - monthly vs annually,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do07_peo,SHI - number of people covered,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_aff,No SHI - cannot afford,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_ald,No SHI - fully covered (ALD),sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_nee,No SHI - don't need coverage,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_ret,No SHI - retirement or unemployment,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_tim,No SHI - no time for this,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_how,No SHI - don't know how,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_sub,No SHI - in process of subscription,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_oth,No SHI - other,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do08_dkw,No SHI - Don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_job,Difficulties - job loss,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_ret,Difficulties - retirement,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_sit,Difficulties - change in family situation,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_los,Difficulties - loss of social benefit,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_oth,Difficulties - other reason,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_no,Difficulties - no,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do09_dkw,Difficulties - don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do10_sup,Denied coverage - SHI,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do10_ltc,Denied coverage - long-term care/disability insurance,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do10_loa,Denied coverage - loan insurance,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do10_oth,Denied coverage - another type,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do10_no,Denied coverage - no,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do10_dkw,Denied coverage - don't know,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do11_ris,Risk-aversion,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do12_fut,Concerns about future,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do13_imp,Impatience/impulsivity,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do14_urn,Ambiguity aversion,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do15_don,Time preferences - Present,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do16_don,Time preferences - Future,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do17_mon,Correlation aversion,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do18_5y,Self-perceived disability risk - 5 years,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do18_10y,Self-perceived disability risk - 10 years,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do18_20y,Self-perceived disability risk - 20 years,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do19_5y,Self-perceived life expectancy - 5 years,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do19_10y,Self-perceived life expectancy - 10 years,sharew9_rel9-0-0_dropoff.sav,w9
technical,fr_do19_20y,Self-perceived life expectancy - 20 years,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS1_a,Parents' duty: do their best for their children (even at own expense),sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS1_b,Grandparents' duty: be there for grandchildren in case of difficulty,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS1_c,Grandparents' duty: contribute to the economic security of grandchildren,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS1_d,Grandparents' duty: help grandchildren's parents to look after grandchildren,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS2_a,Family or state responsible: Financial support of older persons in need,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS2_b,Family or state responsible: Help with household chores for older persons in nee,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS2_c,Family or state responsible: Personal care for older persons in need,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS2_d,Family or state responsible: Financial support for unemployed in need,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS3,State should allocate fewer resources to pensions and more to help unemployed,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS4,Receive personal care/help with household chores for pay by an informal carer,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS4_a,Is that person a migrant or local?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS4_b,Is that person male or female?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS4_c,Approximately what age is that person?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS5,How often do you receive personal care and/or help with household chores?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS6,Do you pay for that person's social insurance (the ergosimo system)?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS7,Who is responsible to pay for long-term care for older people?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS8,"If shortage of public money to pay for long-term care, how collect money?",sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS9,Are you aware of the Help at Home program provided by the Municipalities?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS10,Have you ever applied for the Help at Home program?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS10_a,What was the result of the application?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS10_b,Beneficiary of the Help at Home program: are you satisfied with services provide,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS11,Where would you place your household according to its current income?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS12,In Greece the risk of being poor is:,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS13_a,Can your household afford: to regularly buy groceries/household supplies,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS13_b,Can your household afford: to pay an unexpected expense of 500 â‚¬,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS13_c,Can your household afford: to pay utility bills on time,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS13_d,Can your household afford: to consume fruits/vegetables 3+ times a week,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS13_e,Can your household afford: to go for a week-long holiday once a year,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS13_f,Can your household afford: to replace furniture,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS14_a,Does your household have: a car/van for private use?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS14_b,Does your household have: a washing machine?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS14_c,Does your household have: a TV?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS14_d,Does your household have: a computer?,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS15_1_a,Borrow money 2017-2019: not necessary,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS15_1_b,Borrow money after 2019: not necessary,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS15_2_a,Borrow money 2017-2019: close family circle,sharew9_rel9-0-0_dropoff.sav,w9
technical,gr_FS15_2_b,Borrow money after 2019: close family circle,sharew9_rel9-0-0_dropoff.sav,w9
